fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,siteAQ
2016-12-31,9771C,LLEIDA,LLEIDA,185,1.8,0.0,0.8,02:30,2.8,14:20,7.0,1.4,2.8,00:20,0.0,1012.3,0.0,1007.8,24.0,es1225a
2017-01-01,9771C,LLEIDA,LLEIDA,185,2.3,0.0,1.8,02:50,2.8,13:30,28.0,0.8,3.1,07:30,0.0,1007.8,0.0,1000.3,17.0,es1225a
2017-01-02,9771C,LLEIDA,LLEIDA,185,1.6,0.0,0.7,09:30,2.4,13:30,24.0,1.1,3.9,16:30,0.0,1001.8,11.0,999.4,17.0,es1225a
2017-01-03,9771C,LLEIDA,LLEIDA,185,2.0,0.0,0.6,23:50,3.5,15:10,6.0,1.9,5.3,16:50,0.0,1002.5,10.0,1000.0,4.0,es1225a
2017-01-04,9771C,LLEIDA,LLEIDA,185,0.8,0.0,-0.2,02:00,1.9,21:30,7.0,1.4,3.6,17:46,0.0,1002.7,-2.0,999.7,17.0,es1225a
2017-01-05,9771C,LLEIDA,LLEIDA,185,2.5,0.0,-2.1,23:59,7.1,13:50,4.0,1.4,4.7,14:30,4.1,1003.7,24.0,999.1,5.0,es1225a
2017-01-06,9771C,LLEIDA,LLEIDA,185,0.8,0.0,-5.0,06:10,6.5,13:50,3.0,0.8,3.6,07:48,6.3,1007.8,10.0,1003.7,0.0,es1225a
2017-01-07,9771C,LLEIDA,LLEIDA,185,-2.2,0.0,-4.8,05:50,0.3,14:50,21.0,1.4,3.6,14:03,0.0,1008.5,10.0,1006.1,1.0,es1225a
2017-01-08,9771C,LLEIDA,LLEIDA,185,-2.2,0.0,-3.7,03:10,-0.7,14:50,99.0,0.8,2.8,-2,0.0,1007.6,0.0,1002.2,21.0,es1225a
2017-01-09,9771C,LLEIDA,LLEIDA,185,-1.0,0.0,-2.5,-2,0.6,14:30,6.0,1.4,3.6,18:08,0.0,1004.6,10.0,997.8,24.0,es1225a
2017-01-10,9771C,LLEIDA,LLEIDA,185,4.6,0.0,-1.0,-2,10.3,16:30,30.0,2.8,11.1,17:28,2.0,997.8,0.0,986.4,15.0,es1225a
2017-01-11,9771C,LLEIDA,LLEIDA,185,6.7,0.0,-1.2,07:00,14.6,15:40,30.0,1.4,5.6,00:14,5.6,1000.5,23.0,990.1,0.0,es1225a
2017-01-12,9771C,LLEIDA,LLEIDA,185,8.0,0.0,1.3,07:20,14.7,13:10,25.0,1.4,10.0,23:59,5.1,1000.5,1.0,992.1,24.0,es1225a
2017-01-13,9771C,LLEIDA,LLEIDA,185,6.4,0.0,1.6,23:59,11.2,13:50,28.0,9.7,19.2,12:24,8.2,998.2,24.0,990.5,4.0,es1225a
2017-01-14,9771C,LLEIDA,LLEIDA,185,4.5,0.0,-2.3,07:30,11.3,15:20,29.0,3.9,11.7,14:35,8.1,1000.2,20.0,997.7,15.0,es1225a
2017-01-15,9771C,LLEIDA,LLEIDA,185,6.8,0.0,0.7,04:50,13.0,13:00,30.0,5.6,11.4,14:58,8.1,999.9,0.0,996.7,14.0,es1225a
2017-01-16,9771C,LLEIDA,LLEIDA,185,8.1,0.0,-0.6,07:20,16.8,14:50,29.0,4.2,11.4,16:43,8.5,997.3,0.0,989.5,16.0,es1225a
2017-01-17,9771C,LLEIDA,LLEIDA,185,2.6,0.0,-3.4,23:59,8.6,15:50,2.0,2.8,15.0,10:27,8.6,996.0,24.0,989.4,3.0,es1225a
2017-01-18,9771C,LLEIDA,LLEIDA,185,-1.0,0.0,-7.1,07:10,5.2,15:50,22.0,1.7,6.1,12:55,8.6,1000.3,23.0,996.0,0.0,es1225a
2017-01-19,9771C,LLEIDA,LLEIDA,185,0.4,0.0,-4.8,02:40,5.6,23:59,6.0,1.1,6.7,23:36,4.9,1001.6,10.0,998.1,24.0,es1225a
2017-01-20,9771C,LLEIDA,LLEIDA,185,8.4,0.0,5.1,23:59,11.7,12:00,10.0,4.7,14.2,11:30,0.0,998.3,10.0,996.0,16.0,es1225a
2017-01-21,9771C,LLEIDA,LLEIDA,185,5.2,0.0,-0.5,06:50,11.0,14:40,31.0,1.7,7.2,15:13,2.3,997.4,0.0,993.3,16.0,es1225a
2017-01-22,9771C,LLEIDA,LLEIDA,185,6.1,0.0,4.0,01:20,8.2,14:50,27.0,1.1,4.7,05:08,0.0,995.0,23.0,992.3,5.0,es1225a
2017-01-23,9771C,LLEIDA,LLEIDA,185,6.6,0.2,3.2,-2,10.0,14:20,24.0,1.7,5.3,11:15,2.3,995.9,-2.0,993.6,15.0,es1225a
2017-01-24,9771C,LLEIDA,LLEIDA,185,6.9,0.0,-0.2,07:10,14.0,16:00,24.0,1.7,5.0,01:30,6.6,998.6,11.0,995.1,1.0,es1225a
2017-01-25,9771C,LLEIDA,LLEIDA,185,2.4,0.0,-3.1,07:00,8.0,14:20,25.0,1.9,6.4,11:16,8.3,997.7,10.0,994.7,16.0,es1225a
2017-01-26,9771C,LLEIDA,LLEIDA,185,5.0,0.8,0.1,05:40,9.8,15:00,6.0,2.5,9.2,22:11,2.0,996.3,0.0,992.7,15.0,es1225a
2017-01-27,9771C,LLEIDA,LLEIDA,185,7.7,11.2,6.2,03:10,9.2,15:50,7.0,3.9,10.0,03:51,0.0,992.9,0.0,986.4,16.0,es1225a
2017-01-28,9771C,LLEIDA,LLEIDA,185,8.6,0.2,3.1,23:59,14.2,15:00,26.0,2.5,9.4,14:52,2.8,1000.5,24.0,987.8,1.0,es1225a
2017-01-29,9771C,LLEIDA,LLEIDA,185,6.2,0.0,-0.1,07:00,12.4,16:00,4.0,1.1,3.6,22:06,4.9,1002.7,10.0,999.2,17.0,es1225a
2017-01-30,9771C,LLEIDA,LLEIDA,185,10.2,0.0,5.1,07:40,15.2,15:50,7.0,1.1,3.6,09:06,5.6,1000.0,0.0,995.6,24.0,es1225a
2017-01-31,9771C,LLEIDA,LLEIDA,185,10.4,0.0,3.0,07:00,17.9,15:20,5.0,1.1,3.6,01:10,8.5,995.9,10.0,992.6,16.0,es1225a
2017-02-01,9771C,LLEIDA,LLEIDA,185,6.9,0.0,3.7,03:30,10.1,13:40,5.0,1.4,4.2,09:36,0.5,995.4,9.0,992.4,16.0,es1225a
2017-02-02,9771C,LLEIDA,LLEIDA,185,7.0,2.4,4.2,07:20,9.9,18:10,28.0,3.3,12.5,17:48,0.0,992.9,24.0,987.9,16.0,es1225a
2017-02-03,9771C,LLEIDA,LLEIDA,185,6.9,1.8,1.6,05:50,12.2,14:20,32.0,2.2,7.5,12:35,1.2,993.2,2.0,988.7,24.0,es1225a
2017-02-04,9771C,LLEIDA,LLEIDA,185,11.1,0.4,6.7,07:20,15.5,13:00,29.0,1.9,9.2,11:00,1.8,991.3,11.0,985.1,4.0,es1225a
2017-02-05,9771C,LLEIDA,LLEIDA,185,9.1,0.0,5.9,23:50,12.3,12:30,29.0,8.9,25.0,13:56,6.9,994.1,24.0,983.2,5.0,es1225a
2017-02-06,9771C,LLEIDA,LLEIDA,185,10.0,0.0,5.5,01:40,14.5,13:50,32.0,8.9,20.0,16:05,8.5,997.3,8.0,992.6,16.0,es1225a
2017-02-07,9771C,LLEIDA,LLEIDA,185,13.8,0.0,8.5,06:10,19.0,13:10,28.0,5.3,14.2,22:30,5.3,996.0,0.0,992.5,23.0,es1225a
2017-02-08,9771C,LLEIDA,LLEIDA,185,9.6,0.0,4.2,23:50,15.1,16:00,28.0,8.1,21.1,02:45,9.1,997.6,22.0,992.5,3.0,es1225a
2017-02-09,9771C,LLEIDA,LLEIDA,185,7.4,0.0,1.4,06:40,13.4,15:40,29.0,2.5,10.0,00:52,9.7,997.4,0.0,992.8,17.0,es1225a
2017-02-10,9771C,LLEIDA,LLEIDA,185,7.6,0.0,2.2,07:00,12.9,14:10,8.0,2.5,7.2,10:45,3.8,994.0,24.0,991.0,16.0,es1225a
2017-02-11,9771C,LLEIDA,LLEIDA,185,7.2,0.0,1.9,05:50,12.5,14:10,7.0,3.6,9.4,22:34,1.3,993.9,-2.0,987.6,24.0,es1225a
2017-02-12,9771C,LLEIDA,LLEIDA,185,12.8,0.0,10.2,05:00,15.4,14:00,8.0,5.8,15.0,15:08,0.7,988.7,22.0,986.4,16.0,es1225a
2017-02-13,9771C,LLEIDA,LLEIDA,185,12.1,8.2,9.5,23:40,14.7,10:40,9.0,4.2,16.4,05:14,0.0,992.4,24.0,985.1,6.0,es1225a
2017-02-14,9771C,LLEIDA,LLEIDA,185,11.0,0.0,7.0,06:00,15.0,-2,35.0,1.4,3.9,11:40,6.2,1006.2,24.0,992.4,0.0,es1225a
2017-02-15,9771C,LLEIDA,LLEIDA,185,10.4,0.0,3.1,06:40,17.7,15:20,24.0,1.1,5.0,14:26,9.6,1009.6,24.0,1006.2,0.0,es1225a
2017-02-16,9771C,LLEIDA,LLEIDA,185,12.4,0.0,7.4,23:59,17.4,13:50,19.0,1.4,3.9,18:40,7.6,1009.7,8.0,1005.8,17.0,es1225a
2017-02-17,9771C,LLEIDA,LLEIDA,185,6.2,0.1,2.5,06:00,9.9,15:00,2.0,1.4,4.7,20:51,0.8,1007.3,0.0,1001.6,24.0,es1225a
2017-02-18,9771C,LLEIDA,LLEIDA,185,7.2,0.0,5.9,06:00,8.4,15:30,8.0,1.4,5.0,19:30,0.0,1001.6,0.0,996.9,16.0,es1225a
2017-02-19,9771C,LLEIDA,LLEIDA,185,9.2,0.0,4.6,23:20,13.8,13:50,24.0,2.5,7.2,15:00,6.2,1004.4,10.0,999.6,0.0,es1225a
2017-02-20,9771C,LLEIDA,LLEIDA,185,7.8,0.0,1.2,06:50,14.5,15:40,25.0,1.1,5.3,13:34,5.7,1005.1,10.0,1000.9,16.0,es1225a
2017-02-21,9771C,LLEIDA,LLEIDA,185,6.5,0.0,0.2,06:20,12.8,15:10,7.0,1.1,3.9,15:13,4.4,1004.0,10.0,999.7,-2.0,es1225a
2017-02-22,9771C,LLEIDA,LLEIDA,185,8.0,0.0,0.1,05:20,15.9,15:50,22.0,0.8,4.7,13:22,6.5,1001.5,10.0,996.5,-2.0,es1225a
2017-02-23,9771C,LLEIDA,LLEIDA,185,8.2,0.0,3.7,-2,12.6,15:40,4.0,1.1,4.7,00:24,0.0,996.5,0.0,990.1,24.0,es1225a
2017-02-24,9771C,LLEIDA,LLEIDA,185,10.2,0.0,4.6,23:59,15.7,16:40,22.0,0.8,6.4,20:52,3.8,994.6,24.0,988.5,5.0,es1225a
2017-02-25,9771C,LLEIDA,LLEIDA,185,8.2,0.0,0.7,06:50,15.7,16:10,22.0,1.1,4.7,10:10,10.5,998.3,24.0,994.5,-2.0,es1225a
2017-02-26,9771C,LLEIDA,LLEIDA,185,9.2,0.0,1.2,06:40,17.1,16:00,20.0,1.4,4.7,12:21,9.6,999.5,9.0,994.2,24.0,es1225a
2017-02-27,9771C,LLEIDA,LLEIDA,185,10.8,0.0,3.4,04:50,18.3,15:30,28.0,1.4,6.9,15:35,5.3,994.2,0.0,987.4,24.0,es1225a
2017-02-28,9771C,LLEIDA,LLEIDA,185,11.6,0.0,5.4,02:20,17.8,14:10,30.0,5.6,14.4,17:00,6.4,992.9,24.0,985.3,15.0,es1225a
2017-03-01,9771C,LLEIDA,LLEIDA,185,9.5,0.0,1.6,07:50,17.4,16:10,30.0,1.9,8.3,00:10,9.2,997.7,10.0,992.9,0.0,es1225a
