fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,siteAQ
2016-12-31,367,GIRONA AEROPUERTO,GIRONA,143,7.8,0.0,0.5,07:09,15.2,13:49,20.0,2.5,8.3,14:54,8.3,1017.9,0.0,1012.1,24.0,es1999a
2017-01-01,367,GIRONA AEROPUERTO,GIRONA,143,5.8,0.0,-2.2,07:23,13.9,13:55,99.0,0.8,8.3,-2,8.2,1012.1,0.0,1005.1,15.0,es1999a
2017-01-02,367,GIRONA AEROPUERTO,GIRONA,143,6.6,0.0,-2.1,06:53,15.3,13:19,1.0,1.1,6.1,16:51,,1006.4,-2.0,1003.1,14.0,es1999a
2017-01-03,367,GIRONA AEROPUERTO,GIRONA,143,6.4,0.0,-1.1,07:17,13.9,13:52,99.0,1.4,5.0,-2,8.3,1008.6,-2.0,1004.8,0.0,es1999a
2017-01-04,367,GIRONA AEROPUERTO,GIRONA,143,6.6,0.0,-1.5,06:53,14.6,15:39,8.0,0.3,3.6,13:41,8.4,1008.3,0.0,1003.7,22.0,es1999a
2017-01-05,367,GIRONA AEROPUERTO,GIRONA,143,4.8,0.0,-2.2,23:49,11.8,12:36,6.0,3.6,10.3,-2,8.5,1010.5,-2.0,1004.1,0.0,es1999a
2017-01-06,367,GIRONA AEROPUERTO,GIRONA,143,4.0,0.0,-4.1,02:41,12.2,14:19,99.0,0.8,4.2,-2,8.6,1013.9,10.0,1010.2,0.0,es1999a
2017-01-07,367,GIRONA AEROPUERTO,GIRONA,143,3.6,0.0,-4.8,05:53,12.1,13:50,20.0,0.8,3.1,13:48,8.3,1014.6,-2.0,1012.3,-2.0,es1999a
2017-01-08,367,GIRONA AEROPUERTO,GIRONA,143,5.8,0.0,-2.7,07:21,14.3,13:23,5.0,0.6,4.7,22:58,3.8,1012.4,0.0,1006.7,17.0,es1999a
2017-01-09,367,GIRONA AEROPUERTO,GIRONA,143,6.0,0.0,-1.3,01:35,13.2,13:39,2.0,1.9,5.0,17:41,8.5,1010.0,-2.0,1004.0,24.0,es1999a
2017-01-10,367,GIRONA AEROPUERTO,GIRONA,143,5.6,0.0,0.0,01:14,11.2,15:30,99.0,0.8,11.7,21:09,1.9,1004.0,0.0,993.2,15.0,es1999a
2017-01-11,367,GIRONA AEROPUERTO,GIRONA,143,7.8,0.0,1.8,23:56,13.9,13:44,99.0,2.2,12.5,-2,,1007.4,-2.0,997.8,0.0,es1999a
2017-01-12,367,GIRONA AEROPUERTO,GIRONA,143,9.2,2.1,1.2,07:37,17.1,13:20,31.0,0.3,7.8,19:41,5.9,1007.0,0.0,997.3,24.0,es1999a
2017-01-13,367,GIRONA AEROPUERTO,GIRONA,143,5.2,0.0,-1.5,23:59,12.0,13:56,4.0,3.9,11.4,11:20,4.9,1004.5,23.0,994.4,5.0,es1999a
2017-01-14,367,GIRONA AEROPUERTO,GIRONA,143,3.5,0.0,-3.4,05:23,10.4,11:34,34.0,3.6,16.4,14:17,8.7,1005.5,-2.0,1003.5,4.0,es1999a
2017-01-15,367,GIRONA AEROPUERTO,GIRONA,143,3.6,0.0,-3.7,03:25,11.0,12:49,3.0,5.0,16.9,14:36,,1005.2,-2.0,1003.0,4.0,es1999a
2017-01-16,367,GIRONA AEROPUERTO,GIRONA,143,6.6,0.1,1.7,05:48,11.6,13:07,4.0,3.9,21.1,20:44,4.5,1003.5,0.0,997.2,17.0,es1999a
2017-01-17,367,GIRONA AEROPUERTO,GIRONA,143,0.2,0.0,-6.0,22:54,6.5,12:54,3.0,6.4,20.0,09:04,8.7,1003.6,-2.0,998.5,4.0,es1999a
2017-01-18,367,GIRONA AEROPUERTO,GIRONA,143,0.8,0.0,-5.3,07:27,7.0,13:09,3.0,2.2,8.3,11:30,6.2,1006.8,-2.0,1002.9,5.0,es1999a
2017-01-19,367,GIRONA AEROPUERTO,GIRONA,143,3.2,4.6,-3.8,05:22,10.2,12:40,2.0,5.6,12.8,16:13,,1008.6,-2.0,1006.7,0.0,es1999a
2017-01-20,367,GIRONA AEROPUERTO,GIRONA,143,6.4,23.7,4.9,-2,7.8,19:39,5.0,5.6,10.8,20:11,,1008.6,-2.0,1005.9,24.0,es1999a
2017-01-21,367,GIRONA AEROPUERTO,GIRONA,143,7.6,18.2,6.3,23:53,8.9,19:53,2.0,7.5,13.9,17:09,,1005.9,0.0,1001.7,16.0,es1999a
2017-01-22,367,GIRONA AEROPUERTO,GIRONA,143,5.6,14.8,4.6,-2,6.6,-2,2.0,7.5,15.0,-2,0.1,1002.1,-2.0,1000.0,14.0,es1999a
2017-01-23,367,GIRONA AEROPUERTO,GIRONA,143,7.1,0.7,5.5,22:35,8.7,16:06,2.0,4.2,12.5,03:18,0.0,1002.6,-2.0,1000.5,17.0,es1999a
