fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,siteAQ
2016-12-31,1082,BILBAO AEROPUERTO,BIZKAIA,42,6.3,0.0,-0.8,05:16,13.4,13:30,14.0,1.9,7.2,11:39,8.3,1028.8,0,1025.1,24,es0041a
2017-01-01,1082,BILBAO AEROPUERTO,BIZKAIA,42,4.7,0.0,-1.5,06:09,10.9,13:43,12.0,1.4,10.3,23:34,7.8,1025.1,0,1014.9,24,es0041a
2017-01-02,1082,BILBAO AEROPUERTO,BIZKAIA,42,7.1,0.0,2.6,00:05,11.6,14:33,10.0,3.3,11.4,02:12,2.5,1018.9,-2,1014.2,5,es0041a
2017-01-03,1082,BILBAO AEROPUERTO,BIZKAIA,42,6.2,0.0,-0.1,07:34,12.4,13:29,99.0,0.8,4.7,-2,7.1,1023.6,-2,1018.5,1,es0041a
2017-01-04,1082,BILBAO AEROPUERTO,BIZKAIA,42,4.8,0.0,-1.6,-2,11.2,14:13,99.0,1.4,4.2,-2,6.3,1025.4,-2,1023.1,14,es0041a
2017-01-05,1082,BILBAO AEROPUERTO,BIZKAIA,42,4.4,0.0,-1.3,07:30,10.2,13:13,6.0,2.2,9.7,13:56,7.5,1028.6,-2,1025.1,1,es0041a
2017-01-06,1082,BILBAO AEROPUERTO,BIZKAIA,42,3.0,0.0,-3.3,07:41,9.4,13:27,4.0,1.4,7.8,13:39,7.5,1029.9,-2,1027.6,14,es0041a
2017-01-07,1082,BILBAO AEROPUERTO,BIZKAIA,42,3.4,0.0,-4.1,07:45,10.8,14:25,11.0,0.8,5.0,21:19,6.8,1030.8,-2,1028.0,15,es0041a
2017-01-08,1082,BILBAO AEROPUERTO,BIZKAIA,42,3.8,0.0,-3.0,06:38,10.7,14:18,99.0,0.6,5.0,-2,4.4,1030.8,-2,1028.5,16,es0041a
2017-01-09,1082,BILBAO AEROPUERTO,BIZKAIA,42,8.3,18.6,2.9,07:45,13.7,13:30,4.0,0.6,6.1,14:53,6.1,1028.6,0,1020.0,24,es0041a
2017-01-10,1082,BILBAO AEROPUERTO,BIZKAIA,42,8.2,65.6,5.5,01:55,11.0,07:45,32.0,6.1,17.5,07:56,0.0,1020.0,0,1015.0,6,es0041a
2017-01-11,1082,BILBAO AEROPUERTO,BIZKAIA,42,11.5,3.3,10.2,00:11,12.8,11:58,99.0,6.9,15.3,-2,0.0,1022.9,-2,1017.9,4,es0041a
2017-01-12,1082,BILBAO AEROPUERTO,BIZKAIA,42,11.5,15.0,8.8,-2,14.2,14:57,32.0,1.7,18.1,19:21,0.6,1022.6,0,1013.8,19,es0041a
2017-01-13,1082,BILBAO AEROPUERTO,BIZKAIA,42,7.4,20.7,4.4,23:28,10.3,11:27,31.0,7.5,18.6,04:53,0.9,1022.9,24,1017.6,0,es0041a
2017-01-14,1082,BILBAO AEROPUERTO,BIZKAIA,42,6.5,16.0,3.6,07:56,9.4,15:03,33.0,3.3,15.0,17:38,2.3,1025.7,-2,1022.4,0,es0041a
2017-01-15,1082,BILBAO AEROPUERTO,BIZKAIA,42,8.6,11.3,6.7,00:03,10.6,-2,99.0,4.7,12.8,-2,0.0,1026.8,-2,1024.5,24,es0041a
2017-01-16,1082,BILBAO AEROPUERTO,BIZKAIA,42,10.5,31.5,9.6,03:28,11.4,-2,34.0,5.3,16.9,03:25,0.0,1024.5,0,1020.1,24,es0041a
2017-01-17,1082,BILBAO AEROPUERTO,BIZKAIA,42,6.4,0.0,2.1,08:35,10.6,00:00,8.0,2.5,11.7,-2,4.7,1025.7,-2,1019.7,0,es0041a
2017-01-18,1082,BILBAO AEROPUERTO,BIZKAIA,42,1.4,0.0,-1.5,05:19,4.3,00:49,99.0,0.6,6.7,-2,0.0,1023.5,-2,1021.3,15,es0041a
2017-01-19,1082,BILBAO AEROPUERTO,BIZKAIA,42,1.6,0.0,-2.1,23:30,5.2,15:07,5.0,1.7,7.2,17:14,0.0,1022.6,0,1020.5,15,es0041a
2017-01-20,1082,BILBAO AEROPUERTO,BIZKAIA,42,3.6,0.0,-3.6,03:57,10.9,15:02,99.0,0.8,4.7,-2,5.9,1021.6,-2,1017.7,15,es0041a
