fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,siteAQ
2016-12-31,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,13.0,0.0,9.2,22:10,16.7,14:24,31.0,4.2,11.7,-2,5.7,1030.6,0.0,1027.2,14.0,es1393a
2017-01-01,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,12.6,0.0,8.8,20:58,16.5,15:14,99.0,2.5,10.3,08:08,2.1,1027.5,0.0,1020.0,24.0,es1393a
2017-01-02,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,12.4,0.0,7.6,-2,17.3,13:43,32.0,3.9,10.3,-2,6.8,1021.4,-2.0,1018.1,14.0,es1393a
2017-01-03,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,12.8,0.0,8.1,03:19,17.4,12:40,23.0,2.8,8.3,10:48,8.1,1023.7,-2.0,1020.4,5.0,es1393a
2017-01-04,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,14.0,0.0,9.1,04:57,18.9,13:58,99.0,0.8,5.8,04:22,7.1,1023.6,-2.0,1020.5,-2.0,es1393a
2017-01-05,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,15.2,0.0,10.4,06:09,20.0,13:21,34.0,1.1,8.3,01:53,8.8,1022.4,-2.0,1018.3,14.0,es1393a
2017-01-06,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,13.6,0.0,9.9,06:03,17.3,13:22,7.0,5.0,10.8,11:16,6.0,1026.9,-2.0,1022.3,0.0,es1393a
2017-01-07,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,12.7,0.0,8.3,07:33,17.1,14:09,99.0,4.7,9.2,-2,8.7,1028.1,-2.0,1024.9,15.0,es1393a
2017-01-08,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,12.0,0.0,6.9,02:31,17.1,12:59,32.0,3.1,9.7,-2,8.9,1026.7,-2.0,1022.0,24.0,es1393a
2017-01-09,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,11.2,0.0,5.9,03:36,16.4,11:31,99.0,3.1,7.2,-2,9.0,1024.4,-2.0,1020.7,24.0,es1393a
2017-01-10,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,12.4,0.0,7.3,03:09,17.6,22:05,34.0,1.4,12.5,22:38,2.0,1020.9,0.0,1011.2,15.0,es1393a
2017-01-11,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,15.6,0.0,10.8,21:17,20.3,10:26,2.0,3.9,14.4,10:59,7.5,1025.5,-2.0,1012.4,0.0,es1393a
2017-01-12,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,13.7,0.0,9.9,07:46,17.5,14:06,99.0,5.0,10.8,-2,8.7,1025.8,-2.0,1019.2,24.0,es1393a
2017-01-13,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,13.8,0.0,8.9,06:04,18.6,10:53,99.0,2.2,9.7,-2,8.0,1019.4,-2.0,1014.3,14.0,es1393a
2017-01-14,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,13.8,0.0,9.8,19:44,17.9,13:13,99.0,3.3,10.3,-2,5.1,1024.7,-2.0,1019.1,0.0,es1393a
2017-01-15,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,12.2,0.0,8.3,-2,16.2,11:33,99.0,7.5,12.5,-2,8.8,1025.3,-2.0,1022.3,14.0,es1393a
2017-01-16,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,13.1,0.0,9.3,00:36,16.9,13:12,99.0,6.4,13.9,-2,9.3,1022.9,0.0,1015.2,24.0,es1393a
2017-01-17,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,15.2,0.0,9.4,-2,21.0,13:58,7.0,7.8,16.1,19:09,8.8,1015.2,0.0,1010.6,14.0,es1393a
2017-01-18,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,7.6,0.0,5.8,07:24,9.5,00:00,5.0,6.4,14.4,18:28,0.5,1016.1,-2.0,1011.6,24.0,es1393a
2017-01-19,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,10.2,4.7,7.2,00:00,13.2,15:39,3.0,2.2,16.9,02:18,2.3,1011.9,0.0,1007.2,16.0,es1393a
2017-01-20,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,9.0,1.5,6.6,23:54,11.3,13:11,30.0,4.2,11.4,09:07,0.0,1014.0,-2.0,1009.6,1.0,es1393a
2017-01-21,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,9.8,1.0,5.7,02:33,13.8,11:02,99.0,4.2,9.7,17:26,1.0,1013.2,0.0,1010.3,18.0,es1393a
2017-01-22,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,13.5,0.0,11.3,02:16,15.7,13:45,32.0,4.4,12.8,22:06,0.0,1013.5,24.0,1010.3,5.0,es1393a
2017-01-23,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,12.1,0.0,7.5,23:35,16.7,11:49,99.0,3.1,8.9,-2,6.3,1018.2,-2.0,1012.6,4.0,es1393a
2017-01-24,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,12.0,0.0,7.3,00:05,16.7,14:10,99.0,4.2,9.2,-2,8.2,1020.0,-2.0,1017.0,2.0,es1393a
2017-01-25,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,12.5,0.0,8.1,02:48,16.9,14:08,99.0,5.6,10.3,-2,9.3,1020.0,0.0,1015.4,16.0,es1393a
2017-01-26,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,11.6,5.3,7.1,03:46,16.2,12:48,99.0,2.5,7.8,-2,3.8,1016.2,-2.0,1012.1,23.0,es1393a
2017-01-27,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,12.0,11.8,8.7,22:39,15.3,16:05,25.0,6.1,13.9,13:19,1.9,1013.7,-2.0,1008.2,14.0,es1393a
2017-01-28,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,13.8,0.0,10.1,00:51,17.6,12:32,32.0,4.4,17.5,09:02,8.2,1023.5,-2.0,1013.7,0.0,es1393a
2017-01-29,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,12.8,0.0,7.7,01:58,17.8,11:56,32.0,2.8,7.8,08:20,7.2,1025.0,-2.0,1022.9,14.0,es1393a
2017-01-30,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,12.2,0.0,7.9,04:19,16.5,13:50,99.0,3.1,6.1,-2,9.4,1024.0,0.0,1017.4,24.0,es1393a
2017-01-31,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,12.9,0.0,8.1,05:56,17.7,-2,21.0,2.2,5.0,12:33,8.1,1017.4,0.0,1013.2,16.0,es1393a
2017-02-01,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,13.4,0.0,8.9,03:51,17.8,14:59,22.0,3.9,10.3,16:23,8.9,1018.1,-2.0,1015.4,14.0,es1393a
2017-02-02,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,13.8,0.0,10.1,04:36,17.6,13:57,25.0,7.2,18.9,16:50,2.0,1018.3,-2.0,1014.0,15.0,es1393a
2017-02-03,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,14.9,0.0,10.4,03:10,19.4,13:33,25.0,7.2,18.9,15:15,5.1,1019.4,-2.0,1016.2,14.0,es1393a
2017-02-04,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,14.9,0.0,10.3,07:03,19.5,12:16,24.0,8.9,20.0,16:07,7.9,1019.4,-2.0,1015.8,15.0,es1393a
2017-02-05,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,17.9,0.0,14.6,00:40,21.2,-2,23.0,9.4,23.6,04:47,9.2,1023.0,-2.0,1014.0,5.0,es1393a
2017-02-06,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,17.6,0.0,14.5,04:11,20.7,13:43,33.0,4.2,18.9,00:01,9.3,1024.7,-2.0,1021.0,1.0,es1393a
2017-02-07,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,17.3,0.0,12.7,06:45,21.9,09:56,99.0,1.9,17.5,-2,8.1,1021.6,0.0,1017.6,19.0,es1393a
2017-02-08,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,16.1,0.0,11.9,20:34,20.3,12:04,32.0,6.1,18.9,08:47,8.7,1022.1,-2.0,1017.4,2.0,es1393a
2017-02-09,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,12.1,0.0,7.3,07:02,16.9,-2,31.0,1.1,14.4,00:35,,1021.5,0.0,1012.9,23.0,es1393a
2017-02-10,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,11.9,0.0,7.3,05:23,16.5,12:52,99.0,3.1,9.2,-2,5.4,1013.2,0.0,1008.5,23.0,es1393a
2017-02-11,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,14.4,0.0,10.0,03:58,18.7,15:04,32.0,3.3,11.7,23:16,4.0,1008.7,0.0,1000.9,24.0,es1393a
2017-02-12,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,17.4,0.2,12.7,06:25,22.0,14:15,99.0,3.9,10.8,-2,3.2,1003.2,-2.0,997.0,23.0,es1393a
2017-02-13,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,14.4,0.0,11.0,23:05,17.9,13:59,26.0,8.6,18.9,01:33,7.7,1015.9,-2.0,997.0,0.0,es1393a
2017-02-14,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,14.5,0.0,9.4,02:36,19.6,11:36,99.0,4.7,10.8,-2,8.5,1024.4,-2.0,1015.8,0.0,es1393a
2017-02-15,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,15.3,0.0,11.0,06:45,19.6,14:03,99.0,6.9,13.9,-2,9.6,1027.8,-2.0,1023.8,4.0,es1393a
2017-02-16,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,15.1,0.0,10.8,04:08,19.4,14:08,8.0,7.2,15.3,11:38,9.2,1028.1,-2.0,1025.1,16.0,es1393a
2017-02-17,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,13.8,0.0,9.5,05:20,18.0,-2,99.0,4.2,9.7,-2,3.7,1026.6,0.0,1022.6,15.0,es1393a
2017-02-18,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,14.0,0.0,11.1,07:19,16.8,13:34,21.0,3.6,6.1,13:42,3.9,1023.0,0.0,1016.4,19.0,es1393a
2017-02-19,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,15.0,0.0,12.3,03:59,17.6,12:44,5.0,8.1,17.5,19:46,1.7,1020.5,-2.0,1016.5,2.0,es1393a
2017-02-20,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,15.3,0.0,13.5,03:12,17.1,14:12,3.0,10.3,21.1,12:39,1.7,1020.1,0.0,1016.9,16.0,es1393a
2017-02-21,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,16.9,0.0,14.6,03:39,19.2,14:44,4.0,10.3,20.0,08:14,6.4,1018.8,0.0,1015.2,15.0,es1393a
2017-02-22,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,18.6,0.0,14.8,06:44,22.3,-2,4.0,4.4,16.1,15:32,0.0,1016.4,-2.0,1010.6,20.0,es1393a
2017-02-23,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,17.4,0.0,12.6,23:29,22.2,12:30,5.0,8.9,17.5,08:50,4.8,1011.2,0.0,1006.6,16.0,es1393a
2017-02-24,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,14.2,0.0,10.5,04:43,17.8,12:35,18.0,1.1,4.7,10:27,3.5,1014.2,-2.0,1008.8,4.0,es1393a
2017-02-25,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,15.0,0.0,11.0,04:23,19.1,11:06,7.0,2.5,8.3,09:31,8.4,1019.6,-2.0,1013.9,3.0,es1393a
2017-02-26,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,13.7,0.0,9.6,06:40,17.8,13:03,99.0,2.8,6.7,-2,8.4,1020.9,-2.0,1017.2,24.0,es1393a
2017-02-27,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,15.0,0.0,11.9,-2,18.2,12:59,22.0,3.9,11.4,-2,8.7,1017.2,0.0,1012.8,18.0,es1393a
2017-02-28,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,14.0,0.0,9.1,06:13,18.8,13:26,22.0,3.3,11.4,16:26,10.2,1015.8,-2.0,1011.4,16.0,es1393a
2017-03-01,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,15.1,0.0,11.3,03:30,18.9,09:57,34.0,3.6,8.3,06:38,10.5,1019.1,-2.0,1015.8,0.0,es1393a
2017-03-02,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,14.0,0.0,10.3,06:06,17.7,14:48,32.0,2.5,6.1,02:48,10.4,1018.6,-2.0,1014.4,24.0,es1393a
2017-03-03,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,13.4,0.0,7.7,05:43,19.2,11:19,25.0,6.1,24.2,16:45,6.5,1014.4,0.0,1002.5,16.0,es1393a
2017-03-04,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,12.7,0.1,9.3,05:02,16.1,-2,99.0,6.9,17.5,-2,1.9,1011.8,24.0,1006.8,16.0,es1393a
2017-03-05,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,14.6,0.0,11.7,06:19,17.4,13:25,7.0,0.8,7.8,03:46,5.1,1020.6,-2.0,1011.8,0.0,es1393a
2017-03-06,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,14.7,0.0,10.3,06:18,19.1,13:08,99.0,1.1,5.8,-2,9.6,1023.0,-2.0,1019.0,15.0,es1393a
2017-03-07,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,17.1,0.0,12.1,00:51,22.1,09:36,36.0,1.7,9.7,08:44,9.1,1023.2,-2.0,1019.8,17.0,es1393a
2017-03-08,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,17.3,0.0,11.1,02:27,23.5,16:07,33.0,2.8,9.7,06:12,10.2,1025.5,-2.0,1020.9,3.0,es1393a
2017-03-09,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,16.4,0.0,11.5,06:38,21.4,16:08,35.0,1.7,8.3,23:20,10.8,1025.5,-2.0,1021.1,24.0,es1393a
2017-03-10,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,18.9,0.0,13.5,23:42,24.3,09:24,99.0,1.4,5.8,-2,10.9,1021.2,0.0,1016.4,16.0,es1393a
2017-03-11,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,15.4,0.0,10.5,06:07,20.2,15:24,99.0,1.1,5.0,00:29,10.6,1017.1,0.0,1013.4,17.0,es1393a
2017-03-12,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,17.2,6.1,12.1,03:16,22.2,10:15,32.0,0.6,11.7,23:51,7.5,1013.5,0.0,1008.2,24.0,es1393a
2017-03-13,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,13.5,38.4,8.4,16:20,18.6,00:05,34.0,3.6,17.5,03:00,1.0,1018.9,23.0,1007.7,2.0,es1393a
2017-03-14,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,14.5,6.1,9.7,07:28,19.3,17:00,99.0,10.0,26.7,-2,0.0,1019.6,-2.0,1014.8,16.0,es1393a
2017-03-15,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,17.0,0.0,14.1,06:17,20.0,14:06,5.0,10.0,27.8,01:21,10.6,1019.8,-2.0,1017.3,4.0,es1393a
2017-03-16,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,17.0,0.0,13.3,01:55,20.7,13:30,6.0,8.3,20.6,13:23,10.8,1019.1,0.0,1016.3,17.0,es1393a
2017-03-17,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,16.3,0.0,12.3,03:38,20.3,14:17,4.0,6.1,16.4,10:15,9.4,1018.2,-2.0,1015.2,5.0,es1393a
2017-03-18,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,18.0,0.0,13.4,01:19,22.5,15:14,8.0,6.1,13.3,10:56,10.3,1018.6,-2.0,1016.0,16.0,es1393a
2017-03-19,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,16.6,0.0,11.1,23:37,22.2,10:34,32.0,3.9,12.5,06:01,10.7,1017.9,0.0,1012.9,-2.0,es1393a
2017-03-20,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,14.2,0.0,9.5,04:46,18.9,13:01,21.0,2.5,7.2,13:30,7.2,1013.7,-2.0,1011.3,16.0,es1393a
2017-03-21,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,16.2,0.0,12.0,05:05,20.4,12:43,99.0,6.1,11.7,-2,9.1,1013.9,-2.0,1010.6,17.0,es1393a
2017-03-22,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,15.9,0.0,12.2,04:54,19.6,13:23,24.0,7.5,18.1,17:28,9.8,1014.5,-2.0,1008.5,17.0,es1393a
2017-03-23,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,13.1,0.0,10.3,22:51,15.9,12:51,24.0,8.6,18.6,13:37,7.7,1010.9,-2.0,1007.9,15.0,es1393a
2017-03-24,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,11.3,0.4,7.8,07:17,14.8,15:18,99.0,4.7,11.4,-2,6.7,1013.8,-2.0,1010.0,3.0,es1393a
2017-03-25,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,12.0,0.0,6.9,05:55,17.1,13:36,21.0,5.3,11.7,09:49,11.1,1016.5,-2.0,1012.9,20.0,es1393a
2017-03-26,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,13.5,0.0,8.7,06:02,18.3,14:25,26.0,3.1,14.4,23:30,11.1,1015.9,-2.0,1010.1,17.0,es1393a
2017-03-27,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,16.1,0.0,12.6,02:13,19.6,09:19,99.0,4.7,13.9,-2,10.8,1021.7,-2.0,1014.5,2.0,es1393a
2017-03-28,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,15.0,0.0,10.8,05:49,19.3,13:07,99.0,2.8,9.2,06:39,11.1,1025.8,-2.0,1021.3,3.0,es1393a
2017-03-29,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,15.4,0.0,10.7,04:23,20.0,14:58,99.0,1.1,7.2,-2,11.4,1025.6,-2.0,1022.4,18.0,es1393a
2017-03-30,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,18.2,0.0,12.0,03:47,24.3,12:28,99.0,4.4,11.4,-2,10.0,1023.7,0.0,1019.8,15.0,es1393a
2017-03-31,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,15.6,0.0,12.0,03:46,19.1,11:53,21.0,3.6,10.8,13:26,9.3,1021.7,-2.0,1015.9,24.0,es1393a
2017-04-01,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,17.0,0.0,12.1,04:34,22.0,14:36,99.0,2.8,10.3,-2,10.9,1017.8,-2.0,1015.1,4.0,es1393a
2017-04-02,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,16.2,0.0,11.5,04:25,20.9,-2,33.0,2.5,8.3,07:44,11.6,1017.8,-2.0,1015.2,16.0,es1393a
2017-04-03,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,17.2,0.0,12.2,23:49,22.2,12:09,14.0,4.7,16.9,13:07,10.9,1021.5,-2.0,1017.4,2.0,es1393a
2017-04-04,6325O,ALMERÍA AEROPUERTO,ALMERIA,21,17.2,0.0,10.0,04:35,24.3,14:17,11.0,4.7,10.3,14:24,11.4,1020.8,0.0,1017.3,16.0,es1393a
