fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,siteAQ
2016-12-31,3129,MADRID AEROPUERTO,MADRID,609,-0.7,0.0,-5.6,06:59,4.2,15:12,23.0,1.7,7.2,12:53,2.3,964.8,-2,961.4,24,es1564a
2017-01-01,3129,MADRID AEROPUERTO,MADRID,609,0.2,0.0,-3.8,01:08,4.3,13:45,99.0,1.7,7.2,-2,1.1,961.4,0,954.2,23,es1564a
2017-01-02,3129,MADRID AEROPUERTO,MADRID,609,2.8,0.0,-1.1,05:19,6.6,14:31,99.0,1.7,3.6,-2,0.0,955.6,-2,953.0,5,es1564a
2017-01-03,3129,MADRID AEROPUERTO,MADRID,609,5.5,0.0,-0.3,07:38,11.3,15:39,20.0,0.8,5.8,09:48,4.2,958.5,-2,954.8,1,es1564a
2017-01-04,3129,MADRID AEROPUERTO,MADRID,609,5.2,0.0,-1.3,07:08,11.8,13:56,22.0,1.9,11.7,13:03,8.3,959.8,-2,956.6,15,es1564a
2017-01-05,3129,MADRID AEROPUERTO,MADRID,609,5.3,0.0,-0.9,23:52,11.5,15:38,26.0,1.7,6.1,11:56,4.2,958.1,-2,955.8,14,es1564a
2017-01-06,3129,MADRID AEROPUERTO,MADRID,609,4.4,0.0,-3.5,07:55,12.2,15:34,99.0,1.9,5.0,-2,8.6,961.0,-2,957.5,0,es1564a
2017-01-07,3129,MADRID AEROPUERTO,MADRID,609,3.4,0.0,-4.7,06:57,11.6,15:13,22.0,1.1,6.1,11:56,8.5,962.3,-2,959.4,14,es1564a
2017-01-08,3129,MADRID AEROPUERTO,MADRID,609,4.8,0.0,-4.5,07:16,14.1,15:30,26.0,0.6,6.7,11:52,8.6,961.4,-2,957.4,15,es1564a
2017-01-09,3129,MADRID AEROPUERTO,MADRID,609,4.9,0.0,-3.5,05:14,13.3,15:32,21.0,1.1,6.7,11:25,8.5,959.3,-2,955.2,23,es1564a
2017-01-10,3129,MADRID AEROPUERTO,MADRID,609,6.2,0.0,0.4,00:29,12.1,13:54,36.0,2.2,8.9,15:45,3.1,955.4,0,948.8,14,es1564a
2017-01-11,3129,MADRID AEROPUERTO,MADRID,609,10.4,0.0,4.2,23:51,16.7,14:34,36.0,5.0,14.4,01:34,7.3,958.5,-2,950.1,1,es1564a
2017-01-12,3129,MADRID AEROPUERTO,MADRID,609,7.0,0.0,0.0,07:07,14.0,15:10,28.0,2.8,12.2,21:50,7.5,958.3,0,952.1,20,es1564a
